sample_idx,bone_in_beam_candidate,bone_fraction_in_relevant_band,max_hu_in_relevant_band,beam_slice_idx,beam_peak_y,beam_peak_x,gt_max,dose_sum_slice,relevant_fraction_in_slice,ct_hu_mean_relevant,ct_hu_std_relevant,weighted_t010,weighted_t015,weighted_tuned,overall_t010,overall_t015,overall_tuned,high_t010,high_t015,high_tuned,delta_weighted_t010_vs_tuned,delta_weighted_t015_vs_tuned,delta_overall_t010_vs_tuned,delta_overall_t015_vs_tuned,delta_high_t010_vs_tuned,delta_high_t015_vs_tuned
66,True,0.05263157894736842,382.3291015625,16,16,0,2.4186370372772217,71.0916748046875,0.1884765625,-243.9940948486328,427.1977844238281,2.476605004630983e-05,2.677116572158411e-05,2.3590633645653725e-05,0.002948211971670389,0.002783501520752907,0.0032764547504484653,0.0040914760902523994,0.0035737017169594765,0.004168388433754444,1.175416400656104e-06,3.1805320759303868e-06,-0.00032824277877807617,-0.0004929532296955585,-7.691234350204468e-05,-0.0005946867167949677
173,True,0.09433962264150944,1134.05224609375,16,16,0,1.519592046737671,84.54603576660156,0.2265625,-814.5225219726562,441.2032470703125,2.7444626539363526e-05,1.6532183508388698e-05,2.3258626242750324e-05,0.002677635522559285,0.002625680761411786,0.002706035040318966,0.004788175690919161,0.0030558400321751833,0.004507355857640505,4.1860002966132015e-06,-6.726442734361626e-06,-2.8399517759680748e-05,-8.035427890717983e-05,0.000280819833278656,-0.0014515158254653215
35,True,0.08,389.4017333984375,16,16,0,2.576932668685913,99.89260864257812,0.2509765625,-467.5726318359375,441.9888916015625,2.3514439817517996e-05,1.768742731655948e-05,2.2966280084801838e-05,0.002727567683905363,0.0026639606803655624,0.002998569281771779,0.004534436389803886,0.005120497662574053,0.005400589667260647,5.48159732716158e-07,-5.278852768242359e-06,-0.000271001597866416,-0.0003346086014062166,-0.0008661532774567604,-0.000280092004686594
2,True,0.11764705882352941,903.8199462890625,16,16,0,2.2093541622161865,70.65404510498047,0.1767578125,-274.7052307128906,567.632568359375,2.702681376831606e-05,2.5073204596992582e-05,2.28380649787141e-05,0.003304006764665246,0.0032196647953242064,0.003151976503431797,0.0039010297041386366,0.004991424735635519,0.004344971384853125,4.188748789601959e-06,2.235139618278481e-06,0.00015203026123344898,6.768829189240932e-05,-0.00044394168071448803,0.0006464533507823944
423,True,0.19444444444444445,1448.4501953125,16,16,0,2.4150397777557373,84.16473388671875,0.220703125,-438.74737548828125,693.4908447265625,4.3795160308945924e-05,2.8829905204474926e-05,2.249192948511336e-05,0.0030240220949053764,0.002710525644943118,0.00252472423017025,0.006496276706457138,0.0056759510189294815,0.0036910315975546837,2.1303230823832564e-05,6.337975719361566e-06,0.0004992978647351265,0.00018580141477286816,0.0028052451089024544,0.001984919421374798
333,True,0.06060606060606061,1038.595703125,16,16,0,1.7385140657424927,76.95536804199219,0.2119140625,-623.4210205078125,494.5747985839844,7.351191743509844e-05,0.00010307247430318967,2.2192094547790475e-05,0.0037813172675669193,0.004273091442883015,0.0030436916276812553,0.009522934444248676,0.011154361069202423,0.004963615909218788,5.1319822887307964e-05,8.088037975539919e-05,0.000737625639885664,0.0012293998152017593,0.004559318535029888,0.006190745159983635
443,True,0.20588235294117646,963.8043212890625,16,16,0,2.411316394805908,76.63652801513672,0.1748046875,-141.6621551513672,562.4127807617188,6.481687887571752e-05,3.6642744817072526e-05,2.2033576897229068e-05,0.0038209103513509035,0.003672558581456542,0.003391166217625141,0.0052037471905350685,0.004762222059071064,0.0038172511849552393,4.278330197848845e-05,1.4609167919843458e-05,0.00042974413372576237,0.00028139236383140087,0.0013864960055798292,0.0009449708741158247
49,True,0.1891891891891892,522.956787109375,16,16,0,3.1584975719451904,80.22700500488281,0.1767578125,189.0511932373047,150.61524963378906,1.9101467842119746e-05,1.6658639651723206e-05,2.182447315135505e-05,0.0022540909703820944,0.00200097868219018,0.0019483799114823341,0.0033816208597272635,0.003655805252492428,0.0035307686775922775,-2.7230053092353046e-06,-5.1658334996318445e-06,0.00030571105889976025,5.259877070784569e-05,-0.00014914781786501408,0.0001250365749001503
461,True,0.3333333333333333,776.317626953125,16,16,0,3.8018603324890137,96.72340393066406,0.23046875,50.29905700683594,319.3868713378906,3.1661671528127044e-05,3.6296933103585616e-05,2.1801810362376273e-05,0.0025749849155545235,0.002651128452271223,0.0022003459744155407,0.004582447465509176,0.00647737504914403,0.004070841707289219,9.859861165750772e-06,1.4495122741209343e-05,0.00037463894113898277,0.0004507824778556824,0.0005116057582199574,0.0024065333418548107
101,True,0.41935483870967744,1403.726806640625,16,16,0,3.0059762001037598,77.6907958984375,0.2216796875,-154.62820434570312,733.687744140625,2.4468354240525514e-05,4.7961086238501593e-05,2.1672507500625215e-05,0.002877461491152644,0.003177175298333168,0.002882136031985283,0.004080669488757849,0.0064641134813427925,0.004396847914904356,2.7958467399002984e-06,2.6288578737876378e-05,-4.6745408326387405e-06,0.00029503926634788513,-0.00031617842614650726,0.0020672655664384365
430,True,0.2631578947368421,1153.618896484375,16,16,0,3.613821029663086,92.46900939941406,0.224609375,25.48203468322754,263.1007995605469,3.327257581986487e-05,2.450717511237599e-05,2.1578445739578456e-05,0.0025768177583813667,0.002644314430654049,0.002450497355312109,0.004738498479127884,0.006072911433875561,0.004542121663689613,1.1694130080286413e-05,2.928729372797534e-06,0.00012632040306925774,0.00019381707534193993,0.00019637681543827057,0.0015307897701859474
102,True,0.20512820512820512,595.0264892578125,16,16,0,3.226938486099243,79.11653900146484,0.18359375,171.75314331054688,158.67196655273438,2.5690411348477937e-05,3.0219416657928377e-05,2.1441672288347036e-05,0.002800281625241041,0.002505520824342966,0.002289042342454195,0.004562724847346544,0.004251403734087944,0.0035015223547816277,4.248739060130902e-06,8.777744369581342e-06,0.0005112392827868462,0.00021647848188877106,0.0010612024925649166,0.0007498813793063164
274,True,0.10256410256410256,395.7572021484375,16,16,0,3.1613190174102783,85.3791732788086,0.19140625,80.72173309326172,158.91714477539062,2.280653643538244e-05,1.862399949459359e-05,2.10289526876295e-05,0.0025006092619150877,0.0023028755094856024,0.0019239875255152583,0.0028260773979127407,0.003329981118440628,0.00293240649625659,1.7775837477529421e-06,-2.404953193035908e-06,0.0005766217363998294,0.00037888798397034407,-0.00010632909834384918,0.00039757462218403816
418,True,0.20588235294117646,1355.87548828125,16,16,0,2.660545587539673,74.65773010253906,0.2041015625,-260.6600341796875,596.4547729492188,2.4282497179228812e-05,6.341762491501868e-05,2.092928480124101e-05,0.002690606750547886,0.003035011701285839,0.002608871553093195,0.00360078364610672,0.00690055638551712,0.003976757172495127,3.353212377987802e-06,4.248834011377767e-05,8.173519745469093e-05,0.0004261401481926441,-0.00037597352638840675,0.0029237992130219936
347,True,0.06,605.458740234375,16,16,0,2.5672106742858887,103.76280212402344,0.2744140625,-532.5035400390625,423.367919921875,1.7776921595213935e-05,2.0866656996076927e-05,2.0918909285683185e-05,0.0024809343740344048,0.0024855383671820164,0.002328217960894108,0.004137296229600906,0.005226438399404287,0.004339043982326984,-3.14198769046925e-06,-5.225228960625827e-08,0.00015271641314029694,0.00015732040628790855,-0.00020174775272607803,0.0008873944170773029
487,True,0.06,833.7320556640625,16,16,0,1.5259780883789062,80.95866394042969,0.2060546875,-778.1436767578125,385.5270690917969,1.4295004802988842e-05,1.6404159396188334e-05,2.0829607819905505e-05,0.0023852537851780653,0.0027268780395388603,0.0022290698252618313,0.003952705301344395,0.00471516465768218,0.0033143723849207163,-6.5346030169166625e-06,-4.425448423717171e-06,0.00015618395991623402,0.000497808214277029,0.0006383329164236784,0.0014007922727614641
26,True,0.3333333333333333,925.539306640625,16,16,0,3.58624005317688,87.49830627441406,0.216796875,83.60447692871094,157.4904022216797,2.8198050131322816e-05,2.7241439966019243e-05,2.0795923774130642e-05,0.002157623879611492,0.0020309491083025932,0.0018592765554785728,0.0030350263696163893,0.0033387772273272276,0.0029887377750128508,7.402126357192174e-06,6.445516191888601e-06,0.0002983473241329193,0.00017167255282402039,4.628859460353851e-05,0.00035003945231437683
426,True,0.13953488372093023,394.10546875,16,16,0,3.7717292308807373,92.73823547363281,0.2275390625,54.89014434814453,273.77001953125,2.2001524484949186e-05,4.267985059414059e-05,1.994389640458394e-05,0.002276394981890917,0.002230564597994089,0.0019764243625104427,0.00325418240390718,0.004116757307201624,0.003191822674125433,2.057628080365248e-06,2.273595418955665e-05,0.0002999706193804741,0.0002541402354836464,6.235972978174686e-05,0.000924934633076191
131,True,0.22857142857142856,1500.0,16,16,0,1.6541844606399536,79.25955200195312,0.1884765625,-656.8385620117188,550.310302734375,5.514316580956802e-05,4.904553134110756e-05,1.9464598153717816e-05,0.0035529446322470903,0.0037734336219727993,0.002765112556517124,0.006289491895586252,0.00588203826919198,0.004025939851999283,3.56785676558502e-05,2.9580933187389746e-05,0.0007878320757299662,0.0010083210654556751,0.0022635520435869694,0.0018560984171926975
109,True,0.10526315789473684,372.7357177734375,16,16,0,2.7577931880950928,70.433837890625,0.1669921875,54.87510299682617,92.3458023071289,1.896022331493441e-05,1.6665568182361312e-05,1.9219782188883983e-05,0.002619826002046466,0.0023529515601694584,0.0027864761650562286,0.003476038808003068,0.002861614804714918,0.003319917246699333,-2.5955887394957244e-07,-2.5542140065226704e-06,-0.00016665016300976276,-0.00043352460488677025,0.00015612156130373478,-0.00045830244198441505
264,True,0.05172413793103448,386.57763671875,16,16,0,2.1292366981506348,97.29527282714844,0.263671875,-659.73974609375,336.33636474609375,1.2085937669326086e-05,2.6720401365309954e-05,1.9144265024806373e-05,0.002094657626003027,0.002584183821454644,0.0025105399545282125,0.0034863625187426805,0.005629041697829962,0.005279230419546366,-7.058327355480287e-06,7.576136340503581e-06,-0.0004158823285251856,7.364386692643166e-05,-0.0017928679008036852,0.00034981127828359604
210,True,0.15384615384615385,654.598876953125,16,16,0,3.133178949356079,85.81587982177734,0.2021484375,4.985715866088867,106.66292572021484,2.5935993107850663e-05,1.4894030755385756e-05,1.8827424355549738e-05,0.0022889836691319942,0.002226850250735879,0.0021283645182847977,0.0035218228586018085,0.0027456157840788364,0.003157977247610688,7.1085687523009256e-06,-3.933393600163981e-06,0.00016061915084719658,9.848573245108128e-05,0.00036384561099112034,-0.00041236146353185177
41,True,0.06666666666666667,736.7564697265625,16,16,0,2.300509214401245,89.9498291015625,0.2314453125,-525.6836547851562,448.02716064453125,1.4236647075449582e-05,1.5960731616360135e-05,1.8538998119765893e-05,0.002360653132200241,0.0021221276838332415,0.0022259396500885487,0.004087140783667564,0.004166893661022186,0.003254316281527281,-4.3023510443163104e-06,-2.5782665034057572e-06,0.00013471348211169243,-0.0001038119662553072,0.0008328245021402836,0.0009125773794949055
400,True,0.17777777777777778,1476.74267578125,16,16,0,1.7708168029785156,85.91899871826172,0.2255859375,-703.5799560546875,576.5303344726562,1.3904424122301862e-05,6.36769545963034e-05,1.846867598942481e-05,0.0025552527513355017,0.0033696882892400026,0.0029351094271987677,0.0033095157705247402,0.009487335570156574,0.004811929073184729,-4.564251867122948e-06,4.5208278606878594e-05,-0.000379856675863266,0.00043457886204123497,-0.0015024133026599884,0.004675406496971846
18,True,0.07317073170731707,437.258544921875,16,16,0,2.345536947250366,84.90284729003906,0.2158203125,-438.7750549316406,463.7353515625,1.3890025911678094e-05,1.4479406672762707e-05,1.813861854316201e-05,0.002156350528821349,0.0021967850625514984,0.002173967659473419,0.002962252823635936,0.0033936556428670883,0.004044535104185343,-4.248592631483916e-06,-3.6592118703993037e-06,-1.7617130652070045e-05,2.2817403078079224e-05,-0.001082282280549407,-0.0006508794613182545
493,True,0.09836065573770492,548.662353515625,16,16,0,2.2874839305877686,103.33316802978516,0.2734375,-623.96728515625,354.2487487792969,1.2670482647081371e-05,1.6208721717703156e-05,1.805164538382087e-05,0.0021645831875503063,0.0024414488580077887,0.0025016663130372763,0.0033671213313937187,0.004214826039969921,0.004747353028506041,-5.381162736739498e-06,-1.8429236661177129e-06,-0.00033708312548696995,-6.021745502948761e-05,-0.0013802316971123219,-0.0005325269885361195
441,True,0.057692307692307696,1289.35693359375,16,16,0,1.813780665397644,92.76496887207031,0.25,-743.307373046875,429.82025146484375,2.5534558517392725e-05,2.046516783593688e-05,1.8003576769842766e-05,0.0026195640675723553,0.0027441305574029684,0.0026441162917762995,0.004338914528489113,0.00345927057787776,0.0035573432687669992,7.5309817475499585e-06,2.4615910660941154e-06,-2.4552224203944206e-05,0.00010001426562666893,0.0007815712597221136,-9.807269088923931e-05
405,True,0.1,1053.45458984375,16,16,0,1.6183507442474365,74.79878234863281,0.1748046875,-649.7705078125,511.4416809082031,1.5746925782877952e-05,1.7385966202709824e-05,1.788210283848457e-05,0.0027779729571193457,0.0028834177646785975,0.002891335403546691,0.0032904401887208223,0.0028778736013919115,0.0033221058547496796,-2.1351770556066185e-06,-4.961366357747465e-07,-0.00011336244642734528,-7.91763886809349e-06,-3.166566602885723e-05,-0.00044423225335776806
442,True,0.12195121951219512,567.135009765625,16,16,0,3.4701175689697266,89.56521606445312,0.2236328125,3.56433367729187,274.0913391113281,2.2561252990271896e-05,3.979997563874349e-05,1.7805085008149035e-05,0.0019399281591176987,0.002353181829676032,0.0018699562642723322,0.0035656664986163378,0.005367891862988472,0.003650590078905225,4.756167982122861e-06,2.1994890630594455e-05,6.997189484536648e-05,0.0004832255654036999,-8.492358028888702e-05,0.0017173017840832472
354,True,0.20512820512820512,719.6741943359375,16,16,0,3.7284529209136963,87.48573303222656,0.2021484375,188.38726806640625,186.0986785888672,2.051321826002095e-05,3.0444040021393448e-05,1.7373342416249216e-05,0.0021598178427666426,0.0022202518302947283,0.0021403697319328785,0.003732832847163081,0.003965800162404776,0.0037247100844979286,3.1398758437717333e-06,1.3070697605144233e-05,1.9448110833764076e-05,7.988209836184978e-05,8.12276266515255e-06,0.000241090077906847
424,True,0.2647058823529412,778.03564453125,16,16,0,2.1774072647094727,74.08714294433594,0.19140625,-419.33502197265625,492.0184020996094,1.0946507245535031e-05,1.960743793461006e-05,1.7344998923363164e-05,0.002272495999932289,0.0020592042710632086,0.002472679130733013,0.0024631840642541647,0.003302294295281172,0.0043085129000246525,-6.398491677828133e-06,2.2624390112468973e-06,-0.00020018313080072403,-0.0004134748596698046,-0.0018453288357704878,-0.0010062186047434807
44,True,0.1,1208.0283203125,16,16,0,3.4090120792388916,90.51803588867188,0.2080078125,46.96149826049805,102.1589584350586,1.9051671188208275e-05,1.4196855772752315e-05,1.72493455465883e-05,0.0023853061720728874,0.0022981020156294107,0.002380173420533538,0.0023259352892637253,0.002405376173555851,0.0031099459156394005,1.8023256416199729e-06,-3.052489773835987e-06,5.132751539349556e-06,-8.207140490412712e-05,-0.0007840106263756752,-0.0007045697420835495
419,True,0.05,367.529052734375,16,16,0,3.355351686477661,86.42483520507812,0.2119140625,6.0377888679504395,303.150634765625,5.89193296036683e-05,4.414998693391681e-05,1.718433304631617e-05,0.0024915242101997137,0.002648322843015194,0.002117207972332835,0.005982018541544676,0.006334497593343258,0.0049058739095926285,4.173499655735213e-05,2.6965653887600638e-05,0.0003743162378668785,0.0005311148706823587,0.0010761446319520473,0.0014286236837506294
115,True,0.20512820512820512,554.477783203125,16,16,0,2.9746921062469482,91.64653015136719,0.248046875,-252.94107055664062,408.65350341796875,1.9664783394546248e-05,2.5478913812548853e-05,1.7139314877567813e-05,0.002289439784362912,0.0026816935278475285,0.0022407565265893936,0.0037604719400405884,0.006621481850743294,0.004042739514261484,2.5254685169784352e-06,8.33959893498104e-06,4.868325777351856e-05,0.00044093700125813484,-0.00028226757422089577,0.0025787423364818096
168,True,0.12195121951219512,504.9315185546875,16,16,0,3.6993672847747803,92.99933624267578,0.2158203125,85.59454345703125,208.48892211914062,2.0335424778750166e-05,5.7503581047058105e-05,1.6876290828804485e-05,0.0018035359680652618,0.0023797657340765,0.001762778963893652,0.003135921899229288,0.006223676726222038,0.0032986693549901247,3.459133949945681e-06,4.062729021825362e-05,4.075700417160988e-05,0.000616986770182848,-0.0001627474557608366,0.0029250073712319136
472,True,0.075,624.09375,16,16,0,3.5700550079345703,88.291259765625,0.2119140625,85.30204010009766,178.43467712402344,1.4959078725951258e-05,4.893076766165905e-05,1.6615076674497686e-05,0.0019194206688553095,0.0020189101342111826,0.001801486941985786,0.003091689432039857,0.004948542919009924,0.0032783763017505407,-1.6559979485464282e-06,3.231569098716136e-05,0.00011793372686952353,0.00021742319222539663,-0.00018668686971068382,0.0016701666172593832
140,True,0.23684210526315788,759.4603271484375,16,16,0,3.5392017364501953,91.33202362060547,0.2119140625,58.59767532348633,128.2808380126953,1.753887045197189e-05,1.2523831173893996e-05,1.632045859878417e-05,0.0019740911666303873,0.001975267194211483,0.001881356118246913,0.0032170622143894434,0.0036122375167906284,0.003551911562681198,1.2184118531877175e-06,-3.7966274248901755e-06,9.273504838347435e-05,9.391107596457005e-05,-0.0003348493482917547,6.032595410943031e-05
138,True,0.1,637.6749267578125,16,16,0,3.373171091079712,83.48859405517578,0.1943359375,119.14360046386719,206.24351501464844,3.597380418796092e-05,1.8973574697156437e-05,1.622287163627334e-05,0.0022273780778050423,0.002344271866604686,0.0022352542728185654,0.0033762867096811533,0.0037386890035122633,0.00396598968654871,1.9750932551687583e-05,2.7507030608830974e-06,-7.876195013523102e-06,0.00010901759378612041,-0.0005897029768675566,-0.00022730068303644657
272,True,0.06976744186046512,415.0003662109375,16,16,0,3.328239917755127,89.29534912109375,0.2197265625,-29.496152877807617,88.96371459960938,2.1390347683336586e-05,1.667774995439686e-05,1.60131930897478e-05,0.0019207231234759092,0.002030397765338421,0.0018049582140520215,0.003009520471096039,0.0042753503657877445,0.003815643722191453,5.377154593588784e-06,6.645568646490574e-07,0.00011576490942388773,0.00022543955128639936,-0.0008061232510954142,0.00045970664359629154
393,True,0.06382978723404255,1469.88232421875,16,16,0,1.690398931503296,81.46624755859375,0.203125,-699.5821533203125,468.5312194824219,3.858418858726509e-05,3.462851236690767e-05,1.5647767213522457e-05,0.002948616398498416,0.0031986453104764223,0.002488484838977456,0.006964335683733225,0.006501290947198868,0.003764865454286337,2.2936421373742633e-05,1.8980745153385215e-05,0.00046013155952095985,0.0007101604714989662,0.003199470229446888,0.002736425492912531
439,True,0.22857142857142856,414.7420654296875,16,16,0,2.8270256519317627,70.10404205322266,0.162109375,153.34613037109375,140.74508666992188,2.6507803340791725e-05,1.70579478435684e-05,1.562953184475191e-05,0.002714155474677682,0.0025670533068478107,0.002556182909756899,0.0038594030775129795,0.003393695456907153,0.0035096425563097,1.0878271496039815e-05,1.4284159988164902e-06,0.00015797256492078304,1.0870397090911865e-05,0.0003497605212032795,-0.00011594709940254688
277,True,0.16666666666666666,651.8795166015625,16,16,0,2.858045816421509,87.924072265625,0.234375,-251.4129180908203,409.140380859375,1.6976406186586246e-05,1.4740676306246314e-05,1.5262705346685834e-05,0.0023655041586607695,0.0022456960286945105,0.001972189638763666,0.003973889630287886,0.0038761766627430916,0.003451593918725848,1.7137008399004117e-06,-5.2202904043952e-07,0.0003933145198971033,0.0002735063899308443,0.0005222957115620375,0.0004245827440172434
78,True,0.12195121951219512,522.177490234375,16,16,0,3.701502561569214,92.56283569335938,0.2177734375,75.68604278564453,138.5873565673828,1.652528044360224e-05,2.9742204787908122e-05,1.5164565411396325e-05,0.0018378058448433876,0.0022394880652427673,0.0017418613424524665,0.0031625754199922085,0.00481087202206254,0.0031545357778668404,1.360715032205917e-06,1.4577639376511797e-05,9.594450239092112e-05,0.0004976267227903008,8.039642125368118e-06,0.0016563362441956997
434,True,0.11904761904761904,1500.0,16,16,0,1.5660059452056885,83.08638000488281,0.19921875,-741.265625,480.39801025390625,2.3548374883830547e-05,2.9848693884559907e-05,1.4946005649107974e-05,0.0029884916730225086,0.00390545092523098,0.002654244191944599,0.003462738124653697,0.0033383287955075502,0.003121092217043042,8.602369234722573e-06,1.4902688235451933e-05,0.00033424748107790947,0.0012512067332863808,0.00034164590761065483,0.00021723657846450806
465,True,0.057692307692307696,1376.6123046875,16,16,0,1.6444001197814941,85.41888427734375,0.23046875,-773.624755859375,422.09710693359375,1.437985247321194e-05,3.6019471735926345e-05,1.4445585293287877e-05,0.0023467675782740116,0.002328921342268586,0.00235361629165709,0.0038758357986807823,0.00703114178031683,0.003957202658057213,-6.573282007593662e-08,2.1573886442638468e-05,-6.848713383078575e-06,-2.469494938850403e-05,-8.136685937643051e-05,0.003073939122259617
288,True,0.1111111111111111,1058.48583984375,16,16,0,2.4454524517059326,78.67333984375,0.2294921875,-386.3998718261719,482.5705261230469,2.0685140043497086e-05,1.8840986740542576e-05,1.412142864865018e-05,0.002236120868474245,0.0022644789423793554,0.002101609017699957,0.003565360326319933,0.0039662267081439495,0.003534823888912797,6.563711394846905e-06,4.719558091892395e-06,0.00013451185077428818,0.00016286992467939854,3.0536437407135963e-05,0.00043140281923115253
6,True,0.07894736842105263,383.574462890625,16,16,0,2.8840060234069824,85.0094223022461,0.220703125,-192.73983764648438,437.1923828125,1.9167044229106978e-05,1.8597902453620918e-05,1.2881638213002589e-05,0.002388070337474346,0.0023525843862444162,0.0021248830016702414,0.0034094953443855047,0.0034838556312024593,0.0035549576859921217,6.285406016104389e-06,5.7162642406183295e-06,0.0002631873358041048,0.00022770138457417488,-0.00014546234160661697,-7.110205478966236e-05
29,True,0.17073170731707318,706.341552734375,16,16,0,3.545980215072632,93.45645141601562,0.22265625,-4.586069107055664,214.17849731445312,2.5027977244462818e-05,2.3317610612139106e-05,1.2605679330590647e-05,0.002322171116247773,0.002113744616508484,0.0016650743782520294,0.003733707359060645,0.004582452122122049,0.002997339703142643,1.2422297913872171e-05,1.0711931281548459e-05,0.0006570967379957438,0.00044867023825645447,0.0007363676559180021,0.0015851124189794064
23,True,0.05,343.44091796875,16,16,0,1.6314609050750732,75.77362823486328,0.1728515625,-632.9981689453125,499.39642333984375,3.2981482945615426e-05,3.2265979825751856e-05,1.2518473340605851e-05,0.0031438057776540518,0.0037000495940446854,0.002487767720595002,0.004767454229295254,0.0034890519455075264,0.00270267715677619,2.0463009605009574e-05,1.9747506485146005e-05,0.0006560380570590496,0.0012122818734496832,0.002064777072519064,0.0007863747887313366
481,True,0.11538461538461539,1464.89453125,16,16,0,1.5033963918685913,85.41172790527344,0.220703125,-810.9114379882812,436.8037414550781,1.2385305126372259e-05,2.7062080334872007e-05,1.2494257134676445e-05,0.0020154984667897224,0.0023039840161800385,0.0022692130878567696,0.003269974375143647,0.00600590743124485,0.004184539429843426,-1.0895200830418617e-07,1.4567823200195562e-05,-0.0002537146210670471,3.477092832326889e-05,-0.0009145650546997786,0.0018213680014014244
22,True,0.07142857142857142,1413.33056640625,16,16,0,1.400373935699463,84.2634048461914,0.22265625,-862.220947265625,407.85089111328125,8.461477591481525e-06,1.288151543121785e-05,1.1222919965803158e-05,0.00172776251565665,0.0018711728043854237,0.0020222775638103485,0.0034087635576725006,0.0028520170599222183,0.003729037707671523,-2.761442374321632e-06,1.6585954654146917e-06,-0.00029451504815369844,-0.00015110475942492485,-0.0003202741499990225,-0.0008770206477493048
379,True,0.0625,1160.640625,16,16,0,1.6331498622894287,86.76696014404297,0.2138671875,-738.64892578125,476.7729797363281,8.579956556786783e-06,7.955995897646062e-06,1.007955870591104e-05,0.0018664314411580563,0.001905705314129591,0.002315059071406722,0.0022689730394631624,0.001972778467461467,0.0027585825882852077,-1.4996021491242573e-06,-2.1235628082649782e-06,-0.0004486276302486658,-0.0004093537572771311,-0.0004896095488220453,-0.000785804120823741
