sample_idx,case_id,axis,base_mean_pct,phase9d_mean_pct,phase9g_mean_pct,improvement_abs,improvement_pct,base_max_pct,phase9d_max_pct,phase9g_max_pct,valid_count,threshold,display_score
438,62242424098194756750821789925294112700,z,16.7500634390138,2.0222174558281703,2.01661394112294,14.73344949789086,87.96055933005034,21.594604811695014,11.645207910963617,11.645207910963617,32,0.026815781593322756,16.483498557900724
535,62242424098194756750821789925294112700,z,15.561334664449788,1.273677063881387,1.245258315212469,14.316076349237319,91.9977408669382,19.1196139838554,6.625652865584577,6.625652865584577,32,0.033111965656280516,16.466332812495438
372,62242424098194756750821789925294112700,y,15.597175747161542,1.232535658290307,1.2745209525960945,14.322654794565446,91.82851445390111,18.21005120195033,7.093753912063837,7.093753912063837,32,0.030534465312957764,16.456340442192605
233,62242424098194756750821789925294112700,z,15.110654564952897,0.8881105644334849,0.9310078322621341,14.179646732690763,93.83873254699796,17.136114962173664,4.2731787503369905,4.2731787503369905,32,0.03744767665863037,16.4462449174337
25,62242424098194756750821789925294112700,y,15.33712857423399,1.0716167648252095,1.1127923624688951,14.224336211765095,92.74445430670247,18.36793651772137,5.728241120049587,5.728241120049587,32,0.03564396142959595,16.44031122604852
162,62242424098194756750821789925294112700,y,15.692519884131446,1.3841448009131674,1.3523377550661704,14.340182129065276,91.38227783562087,17.92201763141148,5.431400309729482,5.431400309729482,32,0.03445563554763794,16.429806795385367
240,62242424098194756750821789925294112700,y,20.086908971346553,4.284939846827637,4.242612265336843,15.84429670600971,78.87872006949057,25.89173285362028,14.248120740004348,14.248120740004348,32,0.02765305519104004,16.425373852709058
367,62242424098194756750821789925294112700,y,15.655100250759372,1.2944727934314877,1.3350615900407123,14.320038660718659,91.4720341754237,17.890187753901262,5.024765872925621,5.024765872925621,32,0.03366694688796997,16.41700750580203
473,62242424098194756750821789925294112700,y,15.387248883202133,1.1381676989482479,1.1798284291887449,14.207420454013388,92.33242766541602,18.817670453919813,4.518203474201885,4.518203474201885,32,0.03376842498779297,16.380636464602148
436,62242424098194756750821789925294112700,z,15.876021399919384,1.5159626249668046,1.527870675702634,14.348150724216751,90.37623692830235,23.550145482011448,4.996616656507962,4.996616656507962,32,0.022157626152038576,16.333650927427684
138,62242424098194756750821789925294112700,z,15.021600459055673,0.9161368871034616,0.9580504901926261,14.063549968863047,93.62218092428833,18.52231602419278,4.45547033814459,4.45547033814459,32,0.02733729124069214,16.316790037721397
347,62242424098194756750821789925294112700,z,18.152582039281633,3.078905591744072,3.0398854946803495,15.112696544601283,83.25370188975045,23.199270332183573,10.85220301494294,10.85220301494294,32,0.030087215900421144,16.305669729483267
550,62242424098194756750821789925294112700,z,17.664226666881397,2.6842634041992945,2.7263142033615004,14.937912463519897,84.5659011105782,22.53285527634414,8.397918109327131,8.397918109327131,32,0.03523889064788818,16.292810811030982
227,62242424098194756750821789925294112700,z,16.346839234504923,1.8967372073742648,1.8631227230778071,14.483716511427115,88.60255058968596,20.884774073493194,12.353427453809703,12.353427453809703,32,0.02332070589065552,16.2884003542945
345,62242424098194756750821789925294112700,z,15.633888386027197,1.3505107870279183,1.4019562025263963,14.2319321835008,91.03258142176162,18.59698836313743,4.148331293628735,4.1483402393190465,32,0.03289085149765015,16.275548289510084
163,62242424098194756750821789925294112700,z,17.124582502029007,2.339543182805162,2.381978750928776,14.74260375110023,86.09029586995433,26.60026527246691,19.341152544006203,19.341152544006203,32,0.0273715877532959,16.274807063207998
570,62242424098194756750821789925294112700,z,16.881066854065814,2.249799052225547,2.2312194982249793,14.649847355840835,86.78271032161774,26.680156248200618,7.8251451729485,7.8251451729485,32,0.030899410247802735,16.258592760281974
527,62242424098194756750821789925294112700,z,15.907121436092329,1.5518000573147637,1.593493331052014,14.313628105040314,89.98251602936328,21.330832526922393,8.403693691392778,8.403693691392778,32,0.03187593460083008,16.254576322165153
455,62242424098194756750821789925294112700,z,18.54197987895958,3.3780229572394704,3.335190645848646,15.206789233110934,82.01275874625172,22.330183569260946,9.193392561757644,9.193392561757644,32,0.03422846794128418,16.236693230568385
496,62242424098194756750821789925294112700,z,16.684929192752293,2.0724767091817307,2.115454145411843,14.56947504734045,87.32116792522629,22.048496334320802,8.479291644664697,8.479291644664697,32,0.03168487310409546,16.235623817194412
491,62242424098194756750821789925294112700,y,14.784469656457013,0.7789441706103726,0.7737995990620838,14.010670057394929,94.76613212026348,17.161887243365435,6.618986378668697,6.618986378668697,32,0.035967926979064944,16.228340505863482
171,62242424098194756750821789925294112700,y,17.627625092489758,2.7909992206323913,2.74571377800258,14.881911314487178,84.42380200373805,20.99905376093823,7.116515697576849,7.116515697576849,32,0.03514040946960449,16.216769744858706
90,62242424098194756750821789925294112700,z,16.757231108774363,2.200782796738719,2.1770284302174012,14.580202678556962,87.00842385721877,22.775823562915853,8.797941898684238,8.797941898684238,32,0.035169243812561035,16.211016022210067
26,62242424098194756750821789925294112700,z,18.97042198594409,3.6038919599718797,3.6455262460315447,15.324895739912545,80.78310405108033,28.295426682397743,11.660151478030516,11.660151478030516,32,0.02679361343383789,16.186314353280498
162,62242424098194756750821789925294112700,z,14.904490954225334,0.9860972431786221,0.955314925131391,13.949176029093943,93.5904222598115,16.78992016909726,6.263547425336759,6.263547425336759,32,0.03445563554763794,16.18484967222774
539,62242424098194756750821789925294112700,z,16.219356791002312,1.8149393891262522,1.840016222737604,14.379340568264707,88.65543032739808,20.798423752361007,8.728956257985605,8.728956257985605,32,0.03126485109329224,16.182231919861852
388,62242424098194756750821789925294112700,z,15.923558034090501,1.6050293717863147,1.647075760189358,14.276482273901143,89.65635842423661,19.434501995325412,11.524203199702121,11.524203199702121,32,0.030988197326660156,16.1797091588727
25,62242424098194756750821789925294112700,z,14.853889269011487,0.8803946886860506,0.9220901921464212,13.931799076865067,93.79226420214852,17.531911470959535,4.253802639747436,4.253802639747436,32,0.03564396142959595,16.15988246721679
30,62242424098194756750821789925294112700,z,15.627713431546512,1.4776139671570077,1.4708658362156966,14.156847595330817,90.58809305841649,20.103016088178197,11.969319219911432,11.969319219911432,32,0.026417033672332765,16.14785523290102
240,62242424098194756750821789925294112700,z,20.286086251471442,4.576470709177835,4.533767610822953,15.75231864064849,77.65085111841529,24.23783996638811,10.757398901746305,10.757398901746305,32,0.02765305519104004,16.14490587025199
163,62242424098194756750821789925294112700,y,15.605990092414965,1.4232250058028266,1.465251964982913,14.140738127432051,90.6109643453114,23.387901252692792,16.59507678297107,16.59507678297107,32,0.0273715877532959,16.13269766755711
27,62242424098194756750821789925294112700,y,15.37058094543317,1.2737921856527714,1.3148090752082464,14.055771870224923,91.44593760625885,18.76706095275406,5.937249033501422,5.937249033501422,32,0.034335649013519286,16.125252205633714
47,62242424098194756750821789925294112700,y,14.816430412242086,0.9026116663852025,0.9160039715547835,13.900426440687303,93.81764733171022,16.954466341864645,5.375682117347033,5.375682117347033,32,0.036527740955352786,16.122891002523616
